"Grants of entry clearance visas, by course level, 2018 to 2025 Q1 - dataset [Notes 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12] ",,,,,,
Link to notes,,,,,,
Year,Quarter,Nationality,Region,Visa type subgroup,Course level,Grants
2021,2021 Q2,Kenya,Africa Sub-Saharan,Student,Pre-sessional English,1
2021,2021 Q2,Kenya,Africa Sub-Saharan,Tier 4 - General Student,Bachelors,1
2021,2021 Q2,Kenya,Africa Sub-Saharan,Tier 4 - General Student,Masters,1
2021,2021 Q2,Kuwait,Middle East,Student,Bachelors,10
2021,2021 Q2,Kuwait,Middle East,Student,Below Bachelors,34
2021,2021 Q2,Kuwait,Middle East,Student,Doctoral,17
2021,2021 Q2,Kuwait,Middle East,Student,Masters,40
2021,2021 Q2,Kuwait,Middle East,Student,Pre-sessional English,2
2021,2021 Q2,Kyrgyzstan,Asia Central,Student,Bachelors,1
2021,2021 Q2,Laos,Asia South East,Student,Bachelors,1
2021,2021 Q2,Laos,Asia South East,Tier 4 - General Student,Bachelors,1
2021,2021 Q2,Lebanon,Middle East,Student,Bachelors,3
2021,2021 Q2,Lebanon,Middle East,Student,Below Bachelors,1
2021,2021 Q2,Lebanon,Middle East,Student,Doctoral,4
2021,2021 Q2,Lebanon,Middle East,Student,Masters,14
2021,2021 Q2,Lebanon,Middle East,Tier 4 - General Student,Masters,1
2021,2021 Q2,Liberia,Africa Sub-Saharan,Student,Masters,1
2021,2021 Q2,Libya,Africa North,Student,Doctoral,8
2021,2021 Q2,Libya,Africa North,Student,Masters,4
2021,2021 Q2,Libya,Africa North,Student,Pre-sessional English,1
2021,2021 Q2,Liechtenstein,Europe Other,Student,Bachelors,1
2021,2021 Q2,Luxembourg,EU 14,Student,Bachelors,2
2021,2021 Q2,Luxembourg,EU 14,Student,Masters,3
2021,2021 Q2,Macau,Asia East,Student,Bachelors,2
2021,2021 Q2,Macau,Asia East,Student,Masters,5
2021,2021 Q2,Madagascar,Africa Sub-Saharan,Student,Doctoral,1
2021,2021 Q2,Malawi,Africa Sub-Saharan,Student,Bachelors,1
2021,2021 Q2,Malawi,Africa Sub-Saharan,Student,Doctoral,4
2021,2021 Q2,Malawi,Africa Sub-Saharan,Student,Masters,2
2021,2021 Q2,Malaysia,Asia South East,Student,Bachelors,32
2021,2021 Q2,Malaysia,Asia South East,Student,Below Bachelors,4
2021,2021 Q2,Malaysia,Asia South East,Student,Doctoral,10
2021,2021 Q2,Malaysia,Asia South East,Student,Masters,59
2021,2021 Q2,Malaysia,Asia South East,Tier 4 - General Student,Bachelors,10
2021,2021 Q2,Malaysia,Asia South East,Tier 4 - General Student,Masters,12
2021,2021 Q2,Malta,EU Other,Student,Bachelors,2
2021,2021 Q2,Malta,EU Other,Student,Masters,6
2021,2021 Q2,Mauritania,Africa North,Student,Masters,1
2021,2021 Q2,Mauritius,Africa Sub-Saharan,Student,Bachelors,4
2021,2021 Q2,Mauritius,Africa Sub-Saharan,Student,Masters,11
2021,2021 Q2,Mauritius,Africa Sub-Saharan,Tier 4 - General Student,Bachelors,2
2021,2021 Q2,Mauritius,Africa Sub-Saharan,Tier 4 - General Student,Masters,1
2021,2021 Q2,Mexico,America Central and South,Student,Bachelors,5
2021,2021 Q2,Mexico,America Central and South,Student,Below Bachelors,1
2021,2021 Q2,Mexico,America Central and South,Student,Doctoral,7
2021,2021 Q2,Mexico,America Central and South,Student,Masters,42
2021,2021 Q2,Mongolia,Asia East,Student,Bachelors,3
2021,2021 Q2,Mongolia,Asia East,Student,Masters,2
2021,2021 Q2,Mongolia,Asia East,Tier 4 - General Student,Bachelors,1
2021,2021 Q2,Montenegro,Europe Other,Student,Below Bachelors,1
2021,2021 Q2,Morocco,Africa North,Student,Bachelors,9
2021,2021 Q2,Morocco,Africa North,Student,Below Bachelors,4
2021,2021 Q2,Morocco,Africa North,Student,Doctoral,3
2021,2021 Q2,Morocco,Africa North,Student,Masters,31
2021,2021 Q2,Morocco,Africa North,Student,Pre-sessional English,3
2021,2021 Q2,Mozambique,Africa Sub-Saharan,Student,Bachelors,2
2021,2021 Q2,Mozambique,Africa Sub-Saharan,Student,Below Bachelors,2
2021,2021 Q2,Mozambique,Africa Sub-Saharan,Student,Doctoral,1
2021,2021 Q2,Myanmar (Burma),Asia South East,Student,Bachelors,9
2021,2021 Q2,Myanmar (Burma),Asia South East,Student,Below Bachelors,7
2021,2021 Q2,Myanmar (Burma),Asia South East,Student,Doctoral,1
2021,2021 Q2,Myanmar (Burma),Asia South East,Student,Masters,13
2021,2021 Q2,Myanmar (Burma),Asia South East,Student,Pre-sessional English,1
2021,2021 Q2,Myanmar (Burma),Asia South East,Tier 4 - General Student,Bachelors,1
2021,2021 Q2,Namibia,Africa Sub-Saharan,Student,Masters,3
2021,2021 Q2,Nepal,Asia South,Student,Bachelors,11
2021,2021 Q2,Nepal,Asia South,Student,Masters,49
2021,2021 Q2,Nepal,Asia South,Tier 4 - General Student,Bachelors,1
2021,2021 Q2,Netherlands,EU 14,Student,Bachelors,4
2021,2021 Q2,Netherlands,EU 14,Student,Below Bachelors,1
2021,2021 Q2,Netherlands,EU 14,Student,Doctoral,9
2021,2021 Q2,Netherlands,EU 14,Student,Masters,18
2021,2021 Q2,New Zealand,Oceania,Student,Bachelors,5
2021,2021 Q2,New Zealand,Oceania,Student,Doctoral,5
2021,2021 Q2,New Zealand,Oceania,Student,Masters,11
2021,2021 Q2,New Zealand,Oceania,Tier 4 - General Student,Bachelors,2
2021,2021 Q2,Nigeria,Africa Sub-Saharan,Student,Bachelors,102
2021,2021 Q2,Nigeria,Africa Sub-Saharan,Student,Below Bachelors,39
2021,2021 Q2,Nigeria,Africa Sub-Saharan,Student,Doctoral,63
2021,2021 Q2,Nigeria,Africa Sub-Saharan,Student,Masters,"1,063"
2021,2021 Q2,Norway,Europe Other,Student,Bachelors,8
2021,2021 Q2,Norway,Europe Other,Student,Doctoral,2
2021,2021 Q2,Norway,Europe Other,Student,Masters,17
2021,2021 Q2,Occupied Palestinian Territories,Middle East,Student,Masters,1
2021,2021 Q2,Oman,Middle East,Student,Bachelors,2
2021,2021 Q2,Oman,Middle East,Student,Below Bachelors,2
2021,2021 Q2,Oman,Middle East,Student,Masters,10
2021,2021 Q2,Pakistan,Asia South,Student,Bachelors,101
2021,2021 Q2,Pakistan,Asia South,Student,Below Bachelors,60
2021,2021 Q2,Pakistan,Asia South,Student,Doctoral,29
2021,2021 Q2,Pakistan,Asia South,Student,Masters,468
2021,2021 Q2,Pakistan,Asia South,Student,Pre-sessional English,9
2021,2021 Q2,Pakistan,Asia South,Tier 4 - General Student,Bachelors,1
2021,2021 Q2,Pakistan,Asia South,Tier 4 - General Student,Doctoral,1
2021,2021 Q2,Pakistan,Asia South,Tier 4 - General Student,Masters,2
2021,2021 Q2,Panama,America Central and South,Student,Masters,3
2021,2021 Q2,Papua New Guinea,Oceania,Student,Bachelors,1
2021,2021 Q2,Peru,America Central and South,Student,Bachelors,7
2021,2021 Q2,Peru,America Central and South,Student,Below Bachelors,4
2021,2021 Q2,Peru,America Central and South,Student,Doctoral,1
2021,2021 Q2,Peru,America Central and South,Student,Masters,43
2021,2021 Q2,Philippines,Asia South East,Student,Bachelors,1
2021,2021 Q2,Philippines,Asia South East,Student,Below Bachelors,2
2021,2021 Q2,Philippines,Asia South East,Student,Doctoral,3
2021,2021 Q2,Philippines,Asia South East,Student,Masters,7
2021,2021 Q2,Poland,EU 8,Student,Bachelors,12
2021,2021 Q2,Poland,EU 8,Student,Below Bachelors,1
2021,2021 Q2,Poland,EU 8,Student,Masters,5
2021,2021 Q2,Portugal,EU 14,Student,Bachelors,6
2021,2021 Q2,Portugal,EU 14,Student,Below Bachelors,1
2021,2021 Q2,Portugal,EU 14,Student,Doctoral,4
2021,2021 Q2,Portugal,EU 14,Student,Masters,14
2021,2021 Q2,Qatar,Middle East,Student,Bachelors,8
2021,2021 Q2,Qatar,Middle East,Student,Below Bachelors,8
2021,2021 Q2,Qatar,Middle East,Student,Doctoral,4
2021,2021 Q2,Qatar,Middle East,Student,Masters,6
2021,2021 Q2,Qatar,Middle East,Student,Pre-sessional English,1
2021,2021 Q2,Refugee,Other,Student,Masters,1
2021,2021 Q2,Romania,EU 2,Student,Bachelors,3
2021,2021 Q2,Romania,EU 2,Student,Below Bachelors,1
2021,2021 Q2,Romania,EU 2,Student,Doctoral,1
2021,2021 Q2,Romania,EU 2,Student,Masters,3
2021,2021 Q2,Russia,Europe Other,Student,Bachelors,12
2021,2021 Q2,Russia,Europe Other,Student,Below Bachelors,7
2021,2021 Q2,Russia,Europe Other,Student,Doctoral,3
2021,2021 Q2,Russia,Europe Other,Student,Masters,24
2021,2021 Q2,Russia,Europe Other,Student,Pre-sessional English,2
2021,2021 Q2,Russia,Europe Other,Tier 4 - General Student,Bachelors,1
2021,2021 Q2,Rwanda,Africa Sub-Saharan,Student,Masters,1
2021,2021 Q2,Saudi Arabia,Middle East,Student,Bachelors,21
2021,2021 Q2,Saudi Arabia,Middle East,Student,Below Bachelors,50
2021,2021 Q2,Saudi Arabia,Middle East,Student,Doctoral,154
2021,2021 Q2,Saudi Arabia,Middle East,Student,Masters,182
2021,2021 Q2,Saudi Arabia,Middle East,Student,Pre-sessional English,56
2021,2021 Q2,Saudi Arabia,Middle East,Tier 4 - General Student,Bachelors,1
2021,2021 Q2,Saudi Arabia,Middle East,Tier 4 - General Student,Masters,6
2021,2021 Q2,Serbia,Europe Other,Student,Bachelors,1
2021,2021 Q2,Serbia,Europe Other,Student,Doctoral,1
2021,2021 Q2,Serbia,Europe Other,Student,Masters,2
2021,2021 Q2,Seychelles,Africa Sub-Saharan,Student,Bachelors,1
2021,2021 Q2,Seychelles,Africa Sub-Saharan,Student,Masters,1
2021,2021 Q2,Sierra Leone,Africa Sub-Saharan,Student,Bachelors,1
2021,2021 Q2,Sierra Leone,Africa Sub-Saharan,Student,Doctoral,1
2021,2021 Q2,Sierra Leone,Africa Sub-Saharan,Student,Masters,4
2021,2021 Q2,Singapore,Asia South East,Student,Bachelors,73
2021,2021 Q2,Singapore,Asia South East,Student,Below Bachelors,4
2021,2021 Q2,Singapore,Asia South East,Student,Doctoral,5
2021,2021 Q2,Singapore,Asia South East,Student,Masters,79
2021,2021 Q2,Singapore,Asia South East,Tier 4 - General Student,Bachelors,15
2021,2021 Q2,Singapore,Asia South East,Tier 4 - General Student,Doctoral,2
2021,2021 Q2,Singapore,Asia South East,Tier 4 - General Student,Masters,7
2021,2021 Q2,Slovakia,EU 8,Student,Bachelors,4
2021,2021 Q2,Slovakia,EU 8,Student,Masters,2
2021,2021 Q2,Slovenia,EU 8,Student,Bachelors,1
2021,2021 Q2,Somalia,Africa Sub-Saharan,Student,Masters,1
2021,2021 Q2,South Africa,Africa Sub-Saharan,Student,Bachelors,8
2021,2021 Q2,South Africa,Africa Sub-Saharan,Student,Below Bachelors,1
2021,2021 Q2,South Africa,Africa Sub-Saharan,Student,Doctoral,3
2021,2021 Q2,South Africa,Africa Sub-Saharan,Student,Masters,16
2021,2021 Q2,South Africa,Africa Sub-Saharan,Tier 4 - General Student,Doctoral,1
2021,2021 Q2,South Africa,Africa Sub-Saharan,Tier 4 - General Student,Masters,2
2021,2021 Q2,South Korea,Asia East,Student,Bachelors,60
2021,2021 Q2,South Korea,Asia East,Student,Below Bachelors,17
2021,2021 Q2,South Korea,Asia East,Student,Doctoral,9
2021,2021 Q2,South Korea,Asia East,Student,Masters,111
2021,2021 Q2,South Korea,Asia East,Student,Pre-sessional English,7
2021,2021 Q2,South Korea,Asia East,Tier 4 - General Student,Bachelors,6
2021,2021 Q2,South Korea,Asia East,Tier 4 - General Student,Masters,8
2021,2021 Q2,South Sudan,Africa Sub-Saharan,Student,Doctoral,1
2021,2021 Q2,South Sudan,Africa Sub-Saharan,Student,Masters,3
2021,2021 Q2,Spain,EU 14,Student,Bachelors,33
2021,2021 Q2,Spain,EU 14,Student,Below Bachelors,3
2021,2021 Q2,Spain,EU 14,Student,Doctoral,17
2021,2021 Q2,Spain,EU 14,Student,Masters,64
2021,2021 Q2,Sri Lanka,Asia South,Student,Bachelors,9
2021,2021 Q2,Sri Lanka,Asia South,Student,Below Bachelors,3
2021,2021 Q2,Sri Lanka,Asia South,Student,Doctoral,10
2021,2021 Q2,Sri Lanka,Asia South,Student,Masters,56
2021,2021 Q2,St Kitts and Nevis,America Central and South,Student,Bachelors,1
2021,2021 Q2,St Kitts and Nevis,America Central and South,Student,Below Bachelors,1
2021,2021 Q2,St Lucia,America Central and South,Student,Masters,1
2021,2021 Q2,St Vincent and the Grenadines,America Central and South,Student,Masters,1
2021,2021 Q2,Sudan,Africa North,Student,Bachelors,1
2021,2021 Q2,Sudan,Africa North,Student,Below Bachelors,3
2021,2021 Q2,Sudan,Africa North,Student,Doctoral,1
2021,2021 Q2,Sudan,Africa North,Student,Masters,8
2021,2021 Q2,Sweden,EU 14,Student,Bachelors,10
2021,2021 Q2,Sweden,EU 14,Student,Doctoral,2
2021,2021 Q2,Sweden,EU 14,Student,Masters,8
2021,2021 Q2,Switzerland,Europe Other,Student,Bachelors,12
2021,2021 Q2,Switzerland,Europe Other,Student,Below Bachelors,5
2021,2021 Q2,Switzerland,Europe Other,Student,Doctoral,7
2021,2021 Q2,Switzerland,Europe Other,Student,Masters,21
2021,2021 Q2,Syria,Middle East,Student,Bachelors,3
2021,2021 Q2,Syria,Middle East,Student,Below Bachelors,1
2021,2021 Q2,Syria,Middle East,Student,Doctoral,2
2021,2021 Q2,Syria,Middle East,Student,Masters,9
2021,2021 Q2,Taiwan,Asia East,Student,Bachelors,20
2021,2021 Q2,Taiwan,Asia East,Student,Below Bachelors,7
2021,2021 Q2,Taiwan,Asia East,Student,Doctoral,10
2021,2021 Q2,Taiwan,Asia East,Student,Masters,146
2021,2021 Q2,Taiwan,Asia East,Student,Pre-sessional English,12
2021,2021 Q2,Taiwan,Asia East,Tier 4 - General Student,Bachelors,2
2021,2021 Q2,Taiwan,Asia East,Tier 4 - General Student,Masters,1
2021,2021 Q2,Tajikistan,Asia Central,Student,Masters,1
2021,2021 Q2,Tanzania,Africa Sub-Saharan,Student,Bachelors,7
2021,2021 Q2,Tanzania,Africa Sub-Saharan,Student,Doctoral,3
2021,2021 Q2,Tanzania,Africa Sub-Saharan,Student,Masters,8
2021,2021 Q2,Thailand,Asia South East,Student,Bachelors,24
2021,2021 Q2,Thailand,Asia South East,Student,Below Bachelors,11
2021,2021 Q2,Thailand,Asia South East,Student,Doctoral,32
2021,2021 Q2,Thailand,Asia South East,Student,Masters,218
2021,2021 Q2,Thailand,Asia South East,Student,Pre-sessional English,36
2021,2021 Q2,Thailand,Asia South East,Tier 4 - General Student,Bachelors,3
2021,2021 Q2,Thailand,Asia South East,Tier 4 - General Student,Masters,2
2021,2021 Q2,Trinidad and Tobago,America Central and South,Student,Doctoral,1
2021,2021 Q2,Trinidad and Tobago,America Central and South,Student,Masters,3
2021,2021 Q2,Tunisia,Africa North,Student,Bachelors,1
2021,2021 Q2,Tunisia,Africa North,Student,Masters,4
2021,2021 Q2,Turkey,Europe Other,Student,Bachelors,13
2021,2021 Q2,Turkey,Europe Other,Student,Below Bachelors,11
2021,2021 Q2,Turkey,Europe Other,Student,Doctoral,32
2021,2021 Q2,Turkey,Europe Other,Student,Masters,54
2021,2021 Q2,Turkey,Europe Other,Student,Pre-sessional English,11
2021,2021 Q2,Turkey,Europe Other,Tier 4 - General Student,Bachelors,4
2021,2021 Q2,Turkey,Europe Other,Tier 4 - General Student,Below Bachelors,1
2021,2021 Q2,Turkey,Europe Other,Tier 4 - General Student,Masters,2
2021,2021 Q2,Uganda,Africa Sub-Saharan,Student,Bachelors,2
2021,2021 Q2,Uganda,Africa Sub-Saharan,Student,Below Bachelors,2
2021,2021 Q2,Uganda,Africa Sub-Saharan,Student,Doctoral,3
2021,2021 Q2,Uganda,Africa Sub-Saharan,Student,Masters,10
2021,2021 Q2,Uganda,Africa Sub-Saharan,Tier 4 - General Student,Masters,1
2021,2021 Q2,Ukraine,Europe Other,Student,Bachelors,6
2021,2021 Q2,Ukraine,Europe Other,Student,Below Bachelors,2
2021,2021 Q2,Ukraine,Europe Other,Student,Masters,6
2021,2021 Q2,United Arab Emirates,Middle East,Student,Bachelors,3
2021,2021 Q2,United Arab Emirates,Middle East,Student,Below Bachelors,12
2021,2021 Q2,United Arab Emirates,Middle East,Student,Doctoral,3
2021,2021 Q2,United Arab Emirates,Middle East,Student,Masters,12
2021,2021 Q2,United Arab Emirates,Middle East,Student,Pre-sessional English,2
2021,2021 Q2,United States,America North,Student,Bachelors,597
2021,2021 Q2,United States,America North,Student,Below Bachelors,27
2021,2021 Q2,United States,America North,Student,Doctoral,63
2021,2021 Q2,United States,America North,Student,Masters,738
2021,2021 Q2,United States,America North,Tier 4 - General Student,Bachelors,2
2021,2021 Q2,United States,America North,Tier 4 - General Student,Doctoral,1
2021,2021 Q2,United States,America North,Tier 4 - General Student,Masters,5
2021,2021 Q2,Uruguay,America Central and South,Student,Masters,1
2021,2021 Q2,Uzbekistan,Asia Central,Student,Bachelors,10
2021,2021 Q2,Uzbekistan,Asia Central,Student,Below Bachelors,1
2021,2021 Q2,Uzbekistan,Asia Central,Student,Doctoral,1
2021,2021 Q2,Uzbekistan,Asia Central,Student,Masters,11
2021,2021 Q2,Venezuela,America Central and South,Student,Bachelors,2
2021,2021 Q2,Venezuela,America Central and South,Student,Masters,1
2021,2021 Q2,Vietnam,Asia South East,Student,Bachelors,24
2021,2021 Q2,Vietnam,Asia South East,Student,Below Bachelors,12
2021,2021 Q2,Vietnam,Asia South East,Student,Doctoral,3
2021,2021 Q2,Vietnam,Asia South East,Student,Masters,55
2021,2021 Q2,Vietnam,Asia South East,Student,Pre-sessional English,1
2021,2021 Q2,Vietnam,Asia South East,Tier 4 - General Student,Bachelors,1
2021,2021 Q2,Vietnam,Asia South East,Tier 4 - General Student,Masters,2
2021,2021 Q2,Yemen,Middle East,Student,Below Bachelors,4
2021,2021 Q2,Yemen,Middle East,Student,Masters,1
2021,2021 Q2,Yemen,Middle East,Student,Pre-sessional English,1
2021,2021 Q2,Zambia,Africa Sub-Saharan,Student,Bachelors,3
2021,2021 Q2,Zambia,Africa Sub-Saharan,Student,Below Bachelors,3
2021,2021 Q2,Zambia,Africa Sub-Saharan,Student,Doctoral,3
2021,2021 Q2,Zambia,Africa Sub-Saharan,Student,Masters,5
2021,2021 Q2,Zimbabwe,Africa Sub-Saharan,Student,Bachelors,13
2021,2021 Q2,Zimbabwe,Africa Sub-Saharan,Student,Below Bachelors,2
2021,2021 Q2,Zimbabwe,Africa Sub-Saharan,Student,Doctoral,1
2021,2021 Q2,Zimbabwe,Africa Sub-Saharan,Student,Masters,22
2021,2021 Q3,Afghanistan,Asia Central,Student,Bachelors,12
2021,2021 Q3,Afghanistan,Asia Central,Student,Below Bachelors,5
2021,2021 Q3,Afghanistan,Asia Central,Student,Doctoral,1
2021,2021 Q3,Afghanistan,Asia Central,Student,Masters,71
2021,2021 Q3,Albania,Europe Other,Student,Bachelors,102
2021,2021 Q3,Albania,Europe Other,Student,Below Bachelors,40
2021,2021 Q3,Albania,Europe Other,Student,Doctoral,1
2021,2021 Q3,Albania,Europe Other,Student,Masters,154
2021,2021 Q3,Albania,Europe Other,Student,Pre-sessional English,12
2021,2021 Q3,Albania,Europe Other,Student,Unknown,3
2021,2021 Q3,Algeria,Africa North,Student,Bachelors,67
2021,2021 Q3,Algeria,Africa North,Student,Below Bachelors,60
2021,2021 Q3,Algeria,Africa North,Student,Doctoral,1
2021,2021 Q3,Algeria,Africa North,Student,Masters,74
2021,2021 Q3,Algeria,Africa North,Student,Pre-sessional English,14
2021,2021 Q3,Andorra,Europe Other,Student,Bachelors,2
2021,2021 Q3,Andorra,Europe Other,Student,Masters,3
2021,2021 Q3,Angola,Africa Sub-Saharan,Student,Bachelors,16
2021,2021 Q3,Angola,Africa Sub-Saharan,Student,Below Bachelors,6
2021,2021 Q3,Angola,Africa Sub-Saharan,Student,Doctoral,1
2021,2021 Q3,Angola,Africa Sub-Saharan,Student,Masters,12
2021,2021 Q3,Antigua and Barbuda,America Central and South,Student,Bachelors,14
2021,2021 Q3,Antigua and Barbuda,America Central and South,Student,Below Bachelors,6
2021,2021 Q3,Antigua and Barbuda,America Central and South,Student,Masters,13
2021,2021 Q3,Argentina,America Central and South,Student,Bachelors,25
2021,2021 Q3,Argentina,America Central and South,Student,Below Bachelors,5
2021,2021 Q3,Argentina,America Central and South,Student,Doctoral,7
2021,2021 Q3,Argentina,America Central and South,Student,Masters,61
2021,2021 Q3,Armenia,Europe Other,Student,Bachelors,19
2021,2021 Q3,Armenia,Europe Other,Student,Below Bachelors,2
2021,2021 Q3,Armenia,Europe Other,Student,Doctoral,1
2021,2021 Q3,Armenia,Europe Other,Student,Masters,28
2021,2021 Q3,Australia,Oceania,Student,Bachelors,184
2021,2021 Q3,Australia,Oceania,Student,Below Bachelors,19
2021,2021 Q3,Australia,Oceania,Student,Doctoral,35
2021,2021 Q3,Australia,Oceania,Student,Masters,240
2021,2021 Q3,Australia,Oceania,Tier 4 - General Student,Bachelors,6
2021,2021 Q3,Australia,Oceania,Tier 4 - General Student,Masters,1
2021,2021 Q3,Austria,EU 14,Student,Bachelors,111
2021,2021 Q3,Austria,EU 14,Student,Below Bachelors,8
2021,2021 Q3,Austria,EU 14,Student,Doctoral,15
2021,2021 Q3,Austria,EU 14,Student,Masters,121
2021,2021 Q3,Azerbaijan,Europe Other,Student,Bachelors,86
2021,2021 Q3,Azerbaijan,Europe Other,Student,Below Bachelors,29
2021,2021 Q3,Azerbaijan,Europe Other,Student,Doctoral,7
2021,2021 Q3,Azerbaijan,Europe Other,Student,Masters,109
2021,2021 Q3,Azerbaijan,Europe Other,Student,Unknown,1
2021,2021 Q3,Azerbaijan,Europe Other,Tier 4 - General Student,Bachelors,1
2021,2021 Q3,"Bahamas, The",America Central and South,Student,Bachelors,14
2021,2021 Q3,"Bahamas, The",America Central and South,Student,Below Bachelors,6
2021,2021 Q3,"Bahamas, The",America Central and South,Student,Doctoral,2
2021,2021 Q3,"Bahamas, The",America Central and South,Student,Masters,18
2021,2021 Q3,Bahrain,Middle East,Student,Bachelors,200
2021,2021 Q3,Bahrain,Middle East,Student,Below Bachelors,100
2021,2021 Q3,Bahrain,Middle East,Student,Doctoral,7
2021,2021 Q3,Bahrain,Middle East,Student,Masters,101
2021,2021 Q3,Bahrain,Middle East,Student,Pre-sessional English,1
